review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R26NJQFFP0AN5E,4,0,0,N,Y
R1P7NJDT5MYW48,5,0,0,N,N
R3QB34R3KJN2WE,1,4,4,N,Y
R1O1FWEOLN8GGR,2,0,0,N,Y
RAK3IL77SA8TM,5,0,0,N,Y
R2XKYRFBJQEBJ9,5,11,16,N,N
R23VTDWIGJ42GY,5,0,0,N,Y
RBWH3XW7FRYG4,4,1,1,N,Y
R9AZ3X1JCJJ6B,1,1,1,N,Y
R2YG11HTHK0QFQ,4,0,0,N,N
RZXU2ZCICOCN1,3,0,3,N,N
R1ZHFEUK5URQUC,5,0,0,N,Y
R9Z1CL7W21LP8,5,11,11,N,Y
R27BYMXAOCTZ5K,4,0,0,N,Y
R22B1HRYGLVFKH,4,21,23,N,Y
R2F7763HL9Y536,5,1,1,N,Y
RM9J8FW5A4UL5,1,0,0,N,Y
R397WURV4HRIAW,5,0,0,N,Y
R28F6R3AUKHSA8,5,0,0,N,Y
R2DOWEHUZHOHZW,5,2,2,N,Y
R1RFURFYCUS7SN,3,0,0,N,Y
RV7C2RC1DAMHD,4,0,0,N,Y
R1VIRB47DTYF0R,4,0,0,N,Y
R3CO8NRLON8P7M,3,1,2,N,Y
R256OCDN8HUPM1,5,0,0,N,Y
R4O6FO4Z4VRKJ,5,0,0,N,Y
RSLV6HO4DUQ0U,5,0,0,N,Y
R1L1QV3ACMASY2,2,0,0,N,Y
R18H99GNC4VXS3,1,0,0,N,Y
R12YHC50IEWRY5,1,0,0,N,Y
R63ZQZAFGEJRU,5,0,0,N,Y
R3HMBTYLB9XZJT,1,1,1,N,N
RSC32RLESM4TC,3,0,0,N,Y
R3ER4SO7ZUS28J,2,0,0,N,Y
R1L0IVJDHU4E18,4,0,0,N,Y
R2XBFF2PUNCIH0,5,5,5,N,N
RZPNQ03LMFA3L,5,1,1,N,Y
R2FL08TGN6SZGC,5,0,0,N,Y
R2ZYP4YECJQAN9,2,0,0,N,Y
R2EFBFHW70U6R9,5,0,0,N,Y
R3LKN3LP1X6PS2,5,0,0,N,Y
R3BM828VA0OQMP,5,0,0,N,Y
R1ADO78NYN7TZE,5,0,0,N,Y
R8C6EWUD0OWAE,5,0,0,N,Y
RMIN5V8IC8YPI,3,20,23,N,N
R3L09CKG5KK7OB,5,3,5,N,Y
RXV7DMSWE1Y9N,5,0,0,N,Y
R9QYWJDXP95CF,5,0,0,N,Y
R398NXMFYV8ZH2,5,1,1,N,Y
R36LT7NDFHCBGA,3,0,0,N,N
R266M2V0DRUV92,5,0,0,N,Y
R2ZBQHTIGOTC8E,3,0,0,N,Y
R2NVWY3L935LWH,5,2,2,N,Y
R11WQWKOOOPN73,5,0,0,N,Y
R2BMUKMRX7YWGC,4,0,0,N,Y
R2KCRPEYX5MDUN,1,0,0,N,Y
R1K0JSLNE54E9E,2,0,0,N,Y
RVCQM8TYL4T9N,5,1,1,N,Y
R2XIJJCRU0RUYT,4,0,0,N,Y
R1YOENP4L4WNE2,5,7,10,N,N
R17RZ4BSCKRPCG,5,0,0,N,Y
R13HKRQEE8JPJ3,5,0,0,N,Y
R2TZWPI69VQDJN,2,0,1,N,Y
R1U26LW9486PS0,4,0,0,N,Y
R3LVTXULP1QU60,2,1,1,N,N
R125AHS7NYEL68,4,3,4,N,Y
R2RI5HNWRQGEX2,3,0,0,N,Y
R2DZWD2SDMYW6X,3,0,0,N,Y
R1KW9ZSH1H8OTM,5,0,0,N,Y
R3MSNL0TF132M8,5,1,1,N,N
R1ZL7K1STGIXI6,2,1,1,N,Y
R3DPTA6XIXC2T0,5,0,0,N,Y
R13KAXW4QK543C,5,0,1,N,Y
R13402TCHCREG0,4,0,0,N,Y
RL4IUFPLXK89F,4,0,0,N,Y
R2W9S73TNXXXGG,3,0,0,N,N
R3ULSKAC5JGBY1,3,0,0,N,Y
R2IXI0G8F3BYQW,4,0,0,N,Y
R3UBXR50JHF8BH,5,0,0,N,Y
R3KPKAV1MY8JV2,5,0,0,N,Y
RVYIXFAU0X871,5,0,0,N,Y
R11PK0A4M4A6ET,5,0,0,N,Y
RDN6LDL9YUVBR,5,0,0,N,Y
R1EJ5DVSRJR9NC,1,5,7,N,Y
R1O7A1DYYSSIAC,4,1,1,N,N
R3H6GT2AACO1W0,3,0,3,N,N
R3EM7PJ90PI7Q9,4,0,0,N,Y
R3KF14T10D4BR6,2,0,1,N,Y
R19EN6FWNNNN55,5,0,0,N,Y
R21NF5P4MPODCK,5,0,1,N,Y
R2BSTIKWXNKJSL,3,0,0,N,Y
R2MZ3PNO7Y5G4A,2,0,0,N,Y
R2JOF8LCK9P4SU,3,0,0,N,Y
R37DVYTD8DV7YF,4,0,0,N,Y
R3CTIILBLUTOL1,4,1,1,N,Y
R1IY216FQEHAAU,4,1,2,N,Y
R2TAJ3OFOWUKTI,5,0,0,N,Y
R3GSTFSBG8DZY9,1,0,0,N,Y
RQ1IZVOQO8GOM,1,0,0,N,Y
R3PR6XPYRO14KB,5,1,2,N,Y
R1E3NTBVNI6HXM,3,2,2,N,N
R2I2N10BXVJUST,4,4,4,N,Y
RLG6EJG5Q39XN,5,0,0,N,Y
RWWPD59B99JT7,5,0,0,N,Y
R1GBO59W1GYTDU,5,0,0,N,N
R3GOUB62P4026S,5,0,0,N,Y
R3B329WF41XI8I,3,0,1,N,Y
RK1FCXD0TMDO5,3,0,1,N,Y
R3TIF2I8CX7YMJ,1,2,2,N,N
R28DGL1C6SNUWJ,5,0,0,N,Y
R271OLEORZXCUC,2,0,0,N,Y
R3HTELWZG1AD6L,5,0,0,N,Y
R3HZOHJOW7DUNV,5,0,0,N,Y
RG2ACNB8CB7K0,5,1,1,N,Y
RJJ6ZA2W2S5BY,5,0,0,N,Y
RPXA27JZVU21O,4,1,2,N,N
RKY3G851M4Q8R,5,3,3,N,N
R3OD8ZLL7SYCHN,1,6,7,N,N
RSYHLLV4259PH,5,0,0,N,N
R356ZK8O6L8QOH,5,4,4,N,N
R3UXUQD6PDTC9N,4,10,10,N,Y
RFVAF3JKPLK63,3,0,0,N,Y
R31TEL5WE7TQB8,5,1,1,N,Y
R9WN123TZ3KMN,2,0,0,N,Y
RDAXR4N3DRS7V,5,2,2,N,N
R3HKEL4WISH3PH,4,0,0,N,Y
R34Y2GV5BYFR6D,4,0,0,N,Y
R27M5Y5A1UO91X,2,0,0,N,Y
R1FCMXY4WPO7LB,5,1,1,N,Y
R3KHNOUSNE96HI,1,0,0,N,Y
RHPGU2LMFEBQU,5,1,1,N,Y
R38ACFCYAA9H10,5,0,0,N,Y
R14PD1IB6PI5CY,1,8,9,N,Y
R5YN06N6SMKJ8,5,0,0,N,Y
R1SYIV7ATRUAM8,3,1,1,N,Y
R3K59FH6BEWZMJ,5,0,1,N,Y
RFOPC7RPPQW7C,3,0,0,N,Y
R1XCT9WS8OH5JT,4,0,6,N,N
RK289O0EK9QDO,2,1,1,N,Y
R3KXDMIBNF6BVJ,2,0,0,N,N
R17JHJI2VRS6WK,4,1,1,N,Y
RFIGGHTH7WQU1,1,0,1,N,Y
R3KCYGVZWAAFLP,2,0,0,N,Y
REIE57QQDQFOT,5,2,5,N,N
R1CTCKKY6YFJYC,5,0,0,N,Y
R3MQLC6SGUIKVQ,4,9,10,N,N
R1ZKF3R25GBWWW,5,0,0,N,Y
R32NG40KL9YZN8,5,0,0,N,Y
R1FXO8LXUR6R5J,5,0,0,N,Y
R3VOEJJLZ91V5B,4,0,2,N,Y
R28GW3LNT3D348,2,5,9,N,Y
R21GQ0758M51T,3,0,0,N,Y
R2FGFPLZHG9X7K,5,0,0,N,Y
R1KWTXVX6UBCXI,3,0,0,N,Y
R391CGU40K2RFM,5,0,0,N,Y
R2B14GFQ6L5QR3,2,0,0,N,Y
RTYRF8JQKG9LC,3,0,0,N,Y
R3SAXII0XA5TY6,2,0,0,N,Y
R3VPPVHZREXCGT,4,0,0,N,Y
R1PZ39JZGC9LLD,5,0,0,N,Y
R2EIQHDT1I5USC,3,0,1,N,Y
R2GFPCCGSPHNID,4,0,0,N,Y
R25IGVOEJDXY6Q,5,0,0,N,N
R3BB17AZ00EPUG,4,0,0,N,Y
R3BFIVOKZJLQIY,5,0,0,N,Y
R1TAW0WNNCGCRF,4,0,0,N,Y
R1HW9Q136V77U3,5,0,0,N,N
R3EXIKTRJ23NJL,1,0,0,N,N
R73K4GEZS69IE,3,1,1,N,Y
R3C0RVG37SMKUJ,2,0,0,N,Y
R1D1ZDWNOY55A5,3,1,3,N,Y
R1DF5D20S1ZQA1,5,0,0,N,Y
R3G52EQBIZIC07,3,1,1,N,Y
R23QL12FR8SO5O,3,0,1,N,Y
R1JPE9XPUC4KLP,5,0,0,N,Y
R390GAGW3R26QB,5,0,0,N,Y
R2USL5XC8H2URO,4,0,0,N,Y
RKI8ME7XWOG81,2,1,1,N,Y
R20LCAHFN2O0JE,5,0,0,N,Y
R3MIOAY2NMEI24,5,0,0,N,Y
RXFVNRM3M42C3,3,2,2,N,Y
R11XA7DQJ0ZDSM,5,1,1,N,Y
RO4TJ7FOQ0GRE,5,0,0,N,Y
R34AJ96ECI4DRD,1,0,0,N,Y
R23TTDLEQ469P4,5,0,0,N,Y
R11WY9RUHKEKL6,1,0,0,N,Y
RW4W9AC2JD06U,5,0,0,N,Y
RRZTF69ER3WV9,5,0,9,N,N
R3PZ7P2E1HT43,1,0,0,N,Y
R2YPIROHC4YV14,5,0,0,N,Y
R3KQKY349TVO6U,1,0,0,N,Y
R13PYW2IX7TX9B,5,0,0,N,Y
R29QGDC51W5GYD,1,0,0,N,Y
R1OXLBANHBOGDJ,1,0,0,N,Y
R1VQVQK9D6QUXA,5,0,0,N,Y
RNZWBI1W5SKRD,5,0,0,N,Y
RC3N3NXXEQA3Q,5,1,2,N,Y
R9U522VZHV29F,5,1,2,N,Y
R2MHXO2I4YC54P,5,7,8,N,Y
RIL5VZWO4B5VS,4,0,0,N,N
ROYJ2VZJERRTR,5,0,0,N,Y
R1UUTEAZFMEOCC,1,1,1,N,Y
RU4JN5R304NCR,5,0,0,N,Y
R1GQPH0Q3EXNU7,5,0,0,N,Y
RY76JSSDYDBXZ,2,0,1,N,Y
R1AP8V4O9R7LKW,1,0,0,N,Y
R1DIN4HV2EALLA,4,4,4,N,Y
ROPQF28VCXVBF,5,0,0,N,Y
R166J0VXW3J4ZK,1,4,5,N,Y
R5V5Y38SRITIW,5,0,0,N,Y
REC16UTKUX6I,5,0,0,N,Y
R3I5V0R2XPFTG4,4,0,0,N,Y
R2V1LWFYD38OAH,5,1,1,N,Y
R1B3MI5RHQQZT,1,0,1,N,Y
R29LN7RMBG7H8K,4,0,0,N,Y
R3TUUXGVG5R4IK,5,0,0,N,Y
R2E3EKNZOO44DP,4,0,0,N,Y
R1QIZBCWSEZDL5,5,0,0,N,Y
R2WLDXXMZSSJRX,1,8,11,N,N
RMABSRER51JT2,3,1,2,N,Y
R3XLTT3Y8ZW56,4,0,0,N,Y
R3DFXVAWG6U1VM,5,0,0,N,Y
R1CFPPSKMW2PDY,5,1,1,N,Y
R3A1J40ITZ6L13,3,1,1,N,Y
R2AWBADYCQMVZW,5,2,2,N,Y
R21TIZJS6FI75E,4,0,0,N,Y
R2VH18EP4KJE07,3,7,8,N,Y
R1K73IMDZ0PED5,5,15,15,N,Y
R21X6CH7IW5LWG,3,0,0,N,Y
R1VQ29EA6JZEXA,2,0,0,N,Y
R1QQMWNKWIHOSG,1,0,0,N,Y
R2BDW3OJTW0PGK,2,0,0,N,Y
RGW9BBDPPEJNP,1,21,21,N,Y
R14YQQCZ244S6U,2,3,4,N,Y
R2E7O5KF1XP639,1,0,0,N,Y
R30S2VSLDZXCXR,2,0,0,N,N
R327W339EVZ42O,4,2,2,N,N
R3SDI8B0UP2CZK,1,0,0,N,Y
R8KRV5AK3X3XM,5,0,0,N,Y
R3E4Y2CIHP1DMH,5,0,0,N,Y
R3S4HLAFRN07J7,5,0,0,N,Y
RFH2E9127KKKL,5,0,0,N,Y
R1EAUUTE108SWU,1,0,0,N,N
R39S45O07X9P3M,4,1,1,N,Y
R3N4NJGYK3HM97,5,1,1,N,Y
R32VEQCSI9W16,5,0,0,N,Y
R1DU4J2E3HNTSW,4,0,0,N,Y
R3DY3KVI6TT49E,2,6,7,N,N
R3AGFEDKKELS9C,5,0,0,N,N
R3NZPC32WNE01G,4,0,0,N,Y
R31QHMM3X0FH58,2,0,0,N,Y
R31QCDP1RDINED,2,0,0,N,Y
R90G99ALQ6DD6,1,0,0,N,Y
R38IO57THVRG2K,4,0,1,N,Y
R1ROII2WMJVOUZ,5,0,0,N,Y
R2AFBRK2FE5A62,3,0,0,N,Y
R276FKU068TLWF,5,6,7,N,Y
RU4FXIXOVYHMT,5,5,6,N,Y
R36SC9E4W8O60V,4,0,0,N,Y
R2KXS3MHLPNXLX,5,0,0,N,Y
RAA72BQUCUK50,5,0,0,N,Y
RQ7ZHV53F9A1K,5,0,0,N,Y
RUNVGBJ271OH5,3,0,1,N,Y
R6JU5X05NY04E,1,2,2,N,Y
R1CE5JUV7SCNYE,4,0,0,N,Y
R3H2LIFME6UQVP,5,0,0,N,N
R3GKQNNE3UUQUW,5,1,1,N,Y
R3UN8QEHZRLRQ4,1,0,0,N,Y
R3GYL419IN9PJ6,5,0,0,N,Y
R1G4HAOF239LST,3,0,0,N,N
R1O4VEC4K1PMHW,5,0,0,N,Y
R1JBBD8PS4T7R5,5,0,0,N,Y
R1TVZUX5GZ8OFH,5,0,0,N,Y
R1V96XRFJSX3SQ,1,0,0,N,Y
R2UZ9IR9BBLLXM,4,1,1,N,Y
R3JL23VQT3Z2TA,3,0,0,N,Y
R1KXFUF5Q51M9D,5,3,3,N,Y
R25BW9UXKIZ5T,5,0,0,N,Y
RTKZZSFBTUPCG,5,0,1,N,Y
R1NWUD8LN9IMLS,1,0,0,N,Y
R1QI3M7THHWCFH,5,4,5,N,Y
R2FRQDIS3TTSHB,5,0,0,N,Y
R2I6J67A4IOH6J,4,0,0,N,Y
R762QYCNPAZAT,4,0,0,N,Y
R2SI1HH73AKFNY,4,1,1,N,Y
R22BLM5H70TZ5S,3,0,0,N,Y
RKG05C4NWF2WG,4,0,0,N,Y
R2O0KKSTG44TFE,1,1,2,N,Y
R3HQN6F7T6YQG1,1,0,0,N,Y
R3O0MXJ4X7MI4S,2,0,1,N,Y
R26OHUFRRZFDE6,5,0,0,N,Y
R3RHSX3B7A34UT,5,0,0,N,Y
R3T5A60LT5ULZR,5,0,0,N,Y
R1IDMULKRKLC6B,4,0,0,N,Y
R3EE0K8F1WDA48,4,0,0,N,Y
R27SO09PFMEUYU,5,0,0,N,Y
R3N80GT72S9HK2,5,0,0,N,Y
R2J1TY4L4QAT4T,5,0,0,N,Y
R3CB1PFX504WDM,5,0,0,N,Y
R1K0TJ1Z0DIZ64,5,0,0,N,Y
R34RFFWEHF24HL,1,1,2,N,N
R3T12XDAXRLACR,5,0,0,N,Y
R2QWLT0OB02Y49,5,0,0,N,Y
R26V4ETMFQKBF5,1,0,0,N,Y
RDEFKRJQ19N3C,1,1,1,N,Y
RTE2DA0GX55PM,4,0,0,N,N
R34IWU33Y1VY71,5,1,1,N,Y
R57WPYWT94DY6,5,1,1,N,Y
R17EX4T1BIKH8H,4,0,0,N,N
R32UBVGD50VVSS,5,1,1,N,Y
RHSO4VBMDBXKP,5,0,0,N,Y
R3G2E3JDKZZCV5,2,2,2,N,N
R1MSZCLEOMEKBJ,5,1,1,N,N
R2Y6Y89KY9PQ1Y,2,2,8,N,Y
RK4NPI16VI5J3,4,0,0,N,Y
R1XSRCWHU0RDGB,5,0,0,N,Y
R2IEJ2J5AYTDGG,5,1,1,N,Y
R10IEDVAO5QA9D,5,10,11,N,Y
R3IY8MN6R44HX3,1,1,11,N,Y
R15U695SNV3ZPN,4,1,1,N,Y
RRTPRMY7ZNBB,5,2,2,N,Y
R18P5MEVRGTWJP,5,2,4,N,Y
R7MLNCS6D8G44,2,0,0,N,Y
R1PUB45BVTHOZ,2,2,3,N,N
RZEMW8838K4SE,5,0,0,N,Y
R3ABSTOOFFWNFW,5,0,0,N,Y
R393Q0EWQMIX3U,4,0,0,N,N
R26CGC3TMX9HSS,5,0,0,N,Y
R30DCAOT91S2XT,1,4,5,N,Y
R2MUVV6V7HAJUB,3,0,0,N,Y
RTWRZS77DP2TE,3,0,0,N,Y
R34FNNL7JJ743W,5,2,2,N,N
RXXGYZCZ7NMVA,2,1,1,N,N
R1QJOER1VY3YP2,5,0,0,N,Y
R1RBYYUUZAFFWH,5,1,1,N,Y
R3EGLPU9TN40RZ,5,0,1,N,Y
R21RQJZOSUC9S1,5,1,2,N,Y
R1EZ9VGF4UIKNQ,5,0,0,N,Y
R1OZSZBUIF2NEU,5,0,0,N,Y
R1IE4HX1FOK2Y3,1,0,0,N,Y
R1SBGOZN2EO6Q6,3,2,2,N,Y
R2MMMPUL1PMC8G,5,6,7,N,N
R5VUT7UWZSF6D,5,0,0,N,Y
R1UYR0NEJK2F0H,2,0,0,N,Y
R25DITV6KGE0S3,1,0,0,N,Y
R1FV8Q2FTJLKNJ,1,0,0,N,Y
R2DAU9GKFJZXD9,3,0,0,N,Y
RCC97VHKAKNC5,5,0,0,N,Y
R3OHCWAJO572ZF,4,1,1,N,Y
R10AORHSQYTCRZ,2,0,0,N,Y
R15II2T2VWDI0I,5,21,21,N,N
R26Z9MFSOZDJZF,5,2,2,N,Y
RCXFK8F4ZMAJO,5,0,0,N,Y
RVMFMV5F68Z9D,5,0,0,N,Y
R3DECUTXE8RVT,4,0,0,N,Y
R3LOLZ57VYNLAU,5,0,0,N,Y
R2W3JS26Q2FQV,4,1,1,N,Y
RT3LX9GDQEUBL,1,2,2,N,N
R93YTFWE2SOYY,5,0,0,N,Y
R24AEOSO7GYN0D,1,0,0,N,N
RDA0BD9DS48B7,4,0,0,N,Y
R5KTK5CE28NUE,5,2,2,N,Y
RM86ID9G2JD7D,5,0,0,N,Y
R8CBJ0LDFX1ZR,1,0,0,N,Y
R287TINWDYVFH7,1,1,1,N,N
R15FLCXEY43Y8Q,2,0,0,N,Y
R3H91746880PKO,1,0,0,N,Y
R1POET0LPCV7ME,1,2,4,N,Y
R1XUZGLKEDMIWZ,2,2,3,N,N
R13NK54TOFYBBH,4,0,0,N,Y
R3BZQAGEFNHCDR,4,0,0,N,Y
RCDQKQ1WU31EK,5,0,0,N,Y
RTNGD496508OS,5,0,0,N,N
R3TF60CSOL7OG5,5,3,4,N,Y
R3OB1ANGA95IEM,2,2,2,N,Y
R1C5I4XCNGNKO0,5,0,1,N,N
R1TQ61H6S95T2O,5,0,0,N,Y
R14I4CH4LROYVH,5,0,0,N,Y
RCRRP8BQK1BXY,1,0,0,N,Y
R3LO18RQ031MG1,5,0,0,N,Y
RI6SZ1A3YUZM6,3,0,0,N,Y
RL9I65VLQ63DK,3,0,0,N,Y
R9WBEWQT4QMN0,5,0,0,N,Y
RDY1FE01VQZKS,3,0,0,N,Y
RH02PLLW1JOO,1,0,0,N,Y
RN8KBR4HV5GZK,5,0,0,N,Y
R14I9UXQR19WEM,4,0,0,N,Y
R2KHS56VF4ADFY,4,0,0,N,Y
RD2RJEQJ1J49Y,5,0,0,N,Y
R1FTT9EGX6BMGN,2,1,2,N,Y
R1UG6BK1KSFQH7,5,0,0,N,Y
R2BLKJHGOBVAJX,5,0,0,N,Y
R1LCUI6YX7WDL8,4,3,3,N,Y
RDF7AS2U5G3TK,5,0,0,N,N
R2HB2VS3R7JQ30,1,16,21,N,N
RZVL3IFI26Z9M,5,1,2,N,N
R3O223BX6MSJCN,5,0,0,N,Y
R2G1OFEMOSYMZ5,5,0,0,N,Y
R189PK8AD6MUYT,5,1,1,N,Y
R3U5ZU97P1SMUB,1,5,6,N,Y
RKV82YDH93345,4,0,0,N,Y
R3ECKA417EJKS5,1,0,0,N,Y
R2YYOJ8RX6XS63,5,0,0,N,Y
R3NP7GRVM27AR2,5,0,0,N,Y
RIBVMX45HFMSL,1,0,0,N,Y
ROWZDWTT1JUMC,2,0,0,N,Y
ROWO514UW6OQT,5,0,0,N,Y
R1VSBPL960L5LX,2,1,1,N,Y
RDMIW5NUF3EC3,4,0,0,N,Y
R2JYHS0CJX07MV,5,0,0,N,Y
R3QSS7QIDV5ENY,1,1,4,N,Y
R217SWKTAXQRC2,3,0,0,N,Y
R420TGDORGPCS,5,0,0,N,Y
R24D9422TARE6B,3,0,1,N,Y
R1LRUFDLWSFNSZ,1,0,0,N,Y
R1DHXHCREJJ66F,5,0,0,N,N
R3P7C3JGFRUPXS,5,0,0,N,N
R1DD6YYLUHKUGZ,4,0,1,N,Y
R292LIG9XRLN8K,1,0,0,N,Y
R3ADJCQ8649IS,4,0,0,N,Y
R39QL8SKKF3WSY,4,0,0,N,Y
RKXL10BIJ3HRL,5,2,2,N,Y
R3813YMW6JX93L,5,1,1,N,N
R1EOVGOWU9EA3C,5,26,30,N,Y
RBOP9B82EE4PX,5,1,2,N,Y
R3EEH7K1U92YVG,5,2,3,N,Y
R2T0EKVVKUWIUM,4,1,1,N,Y
RCXUBOFIMIW4F,5,3,3,N,Y
RNG4C59B4XBF6,4,1,2,N,Y
RMUMEW9EAQ2ZP,3,0,0,N,Y
R39V7A41ZHIMKN,5,4,4,N,N
RWL4XPA24T25A,1,0,0,N,Y
R2P6Y3AM9CF01H,3,0,0,N,Y
R34042OZ6K41KS,1,3,5,N,Y
R1PTNN0THME6E,1,0,0,N,N
R2K2ORD05RKYY4,3,2,2,N,Y
R2TPR3N585L9ZC,4,9,9,N,Y
R3N4HV6VB4PAIN,5,54,55,N,N
R3R6UDJ2UI74FY,4,4,4,N,Y
RG3RFW7Z8JN5L,4,0,0,N,Y
R2NVCARDDFUCUG,2,11,12,N,N
R1XK8TCBQM3NEN,5,0,0,N,Y
R1FNN131N7M45C,3,0,0,N,N
RZ6RH8TL1FAIR,5,0,0,N,N
R2USAKKPUPLFV4,5,0,0,N,Y
RPGP9ODIXIPCB,4,1,1,N,Y
R37HP354GOVYZI,1,0,0,N,Y
R3IHTGUX83F1RX,5,2,2,N,Y
R1HITQRIZNMHB9,1,0,0,N,Y
R1GW5FE5QGH4I,5,0,0,N,Y
RLNYJFUGFU9DV,5,2,2,N,Y
R2BJN5RURGYI24,4,0,0,N,Y
R27G23JLBPJGW3,4,1,1,N,Y
R242331T67O5XX,4,0,0,N,Y
RFW14GR066EZ3,1,0,0,N,Y
R312ND47BP378E,4,0,0,N,Y
R2UOVVOK3WFVTT,4,1,2,N,Y
R2K2APW463LAUR,4,0,0,N,N
R1WKHU9OHZRQPB,4,0,0,N,Y
RBHTUWY2AXQYR,1,0,0,N,Y
R3CRUJCCL0DW1L,5,1,3,N,Y
R19MO5NH0GJYNH,5,3,3,N,Y
R65S3CL3P202W,4,0,0,N,N
R8L3YCMD0CYAU,1,0,0,N,Y
R2HP9ERDIGB3NP,3,0,0,N,Y
R18DIWOPNQ8PHA,1,3,4,N,Y
RMX73O7CIGFG,5,3,3,N,N
R2BBEIQ1NTQOYI,5,2,2,N,Y
RSAGIFYONENDU,5,2,5,N,Y
R1UU7VQLG7HSQ0,5,0,0,N,Y
R2A2SIUB0PLBDL,5,0,0,N,Y
R2KVQMVLW9FDAE,3,2,2,N,N
RNH4O8U5Q8L94,1,1,1,N,Y
R1GL9PICXPJFUE,5,2,2,N,Y
R2IZSSRC2UYJPC,5,0,0,N,Y
R2DR5DIUNAMI2P,5,0,0,N,Y
RYX683MIETHPQ,5,0,0,N,Y
ROZ6WAUFRXDPV,4,0,0,N,Y
R3LWFK043XG3R1,5,1,10,N,N
R19GP414KUGB4V,4,1,1,N,N
R3LYLCT6YDI2IQ,1,0,0,N,Y
R18AB1DYPYCRUL,2,0,0,N,Y
R13X5X4JAV60JE,3,0,0,N,N
R12E5R80NVUO7G,5,0,0,N,Y
R2TWXW9JG5DMXP,3,0,0,N,N
R2V9M73PZCYN05,1,0,0,N,Y
R3RBN1YIOZ55NC,4,0,1,N,Y
R1T1VJRXBNT3O4,1,0,0,N,Y
R2AVYUH5RPF8LO,4,0,0,N,Y
RXE0S1VWIIXXE,5,0,0,N,Y
R1X59G41W19EMQ,1,0,0,N,Y
R16ADQBQC3W0PG,5,2,2,N,Y
R1V75IDHXHZA73,1,0,0,N,Y
R2B7G99MJG1FZ,3,0,0,N,Y
R34QL6W56XOCOU,5,0,0,N,Y
R33I0YU3N7M4Y3,5,2,2,N,Y
R1MJBUP4MD5QXF,2,3,5,N,N
R26WCDDTFP3I4R,1,0,0,N,Y
R1USYPZCIX07JB,5,0,1,N,Y
R8BJS5SF4PVEQ,5,0,0,N,Y
RUDL11UQY8GWQ,1,0,0,N,Y
RT2DV91HYBAMR,4,1,1,N,Y
R2WX36PUKUVII7,1,0,0,N,Y
R175MNRE09FGDY,1,0,0,N,Y
R1IG24NZUFNJCH,5,0,0,N,Y
R26GY8LIHH4UAP,1,0,0,N,Y
R1XXDEPK6ONOQQ,5,2,2,N,Y
R1OB8JMYYJLQXQ,1,1,8,N,Y
R2R5ZWQK2P052,5,0,0,N,Y
R1XKDIRW93MZDG,5,0,0,N,Y
R1KD3GQLU2NUEQ,4,0,0,N,Y
R16L1XUTVLHSOV,1,0,0,N,Y
R93CDJHDE5S1E,1,0,0,N,Y
R17F557ST10ED,1,0,0,N,Y
R30YAGWIOXBI70,5,2,2,N,Y
R2EY75TA7PV2OY,3,1,1,N,Y
R35XHSGY22VFJ5,1,0,0,N,Y
R1DRDPG2XYAUKR,5,0,0,N,Y
R33Y2XE6CK6JDI,4,0,0,N,Y
R283G03L78BXNS,4,2,2,N,N
R1LHP9N4XYJUUK,4,0,0,N,Y
R2XNMBD20LZIFR,4,1,1,N,Y
R1JJ2WODPDH7LZ,2,0,0,N,Y
R26DY461DOLNV,5,1,1,N,Y
R3LEX5J4PXJAEU,4,2,2,N,Y
R3QQKRLBARWI2F,1,1,1,N,Y
R2LP3QLA5PBFT,4,0,0,N,Y
RCWBO3SZ1V7MN,5,0,0,N,Y
R37YKL9232LBID,5,0,0,N,N
R36KT62Y4VJRM2,2,0,0,N,Y
RGZIFCGSBIVL2,3,0,1,N,Y
R3KV8P4VACQ6RI,5,0,0,N,Y
R270PWXS1UR0V,5,0,0,N,Y
R3M6UTJQZS9WUD,4,5,5,N,Y
RSVS11PP7105R,1,0,0,N,Y
R2HXX4TJHQ8USS,5,0,0,N,Y
R1OHIFSK79KKDR,1,1,1,N,Y
R2MH4SKM56T452,5,1,1,N,Y
RZ6IHBXJKQHRY,5,2,2,N,Y
R2O4ENUAZ3J31,5,0,0,N,Y
RMN13UQJ0SW7H,5,0,0,N,Y
R26QYRV5708LLN,5,0,0,N,Y
R1KYXC2EHDWLJP,1,0,0,N,Y
RVS9QI5DX2LM9,2,0,0,N,Y
R20X61FTGRLO7Q,4,1,1,N,Y
R2AZ5U3EZRI4ON,4,1,2,N,Y
R1BO9IIW51KTF,1,0,0,N,Y
R3TYFYIO7MLHO5,3,0,0,N,Y
RSWETFAZMS3GC,5,0,0,N,Y
R2KIMWZ7LA2EH7,1,0,0,N,Y
R28ZN9WM2O71C,5,0,0,N,N
R3MF1EZOMCNCU9,5,1,1,N,Y
RSRMQ469DJKRX,4,0,0,N,Y
R10ETGT1JKDJIR,1,0,0,N,Y
R16K29GYB4ARFP,5,1,1,N,N
R25IVU0NHLF6S0,5,0,0,N,Y
R35O4E16D6DOGN,3,0,0,N,Y
R2CVRQNSMZGKA8,1,0,1,N,Y
R1K88FDFJKOV0H,5,8,10,N,Y
RYY3XK7J8B7NK,5,0,0,N,Y
R534Z59QCE3M9,5,0,0,N,Y
R10FP352SSM8BU,3,0,0,N,Y
R1WPKO2QB67PYU,5,0,0,N,Y
